
Event 0
          B+ [521] (status=2) pt=49.50, eta=-0.58, phi=2.35, mass=5.28
            D*(2010)- [-413] (status=2) pt=24.62, eta=-0.59, phi=2.34, mass=2.01
              D- [-411] (status=2) pt=23.38, eta=-0.59, phi=2.34, mass=0.00
                e- [11] (status=1) pt=0.71, eta=-0.73, phi=2.58, mass=0.00
                nu(e)~ [-12] (status=1) pt=4.05, eta=-0.64, phi=2.24, mass=0.00
  g [21] (status=23) pt=35.88, eta=-2.77, phi=-2.84, mass=0.00
    g [21] (status=71) pt=18.50, eta=-2.70, phi=-2.74, mass=0.00
    g [21] (status=71) pt=14.06, eta=-2.77, phi=-2.84, mass=0.00
    g [21] (status=71) pt=5.27, eta=-2.91, phi=-2.94, mass=0.00
    g [21] (status=71) pt=0.25, eta=-2.10, phi=-1.25, mass=0.00

Event 2
d [1] (status=21) pt=0.00, eta=22976.00, phi=0.00, mass=0.00
  t [6] (status=22) pt=35.62, eta=-2.81, phi=-2.24, mass=172.50
    t [6] (status=62) pt=36.38, eta=-2.80, phi=-2.58, mass=172.66
      W+ [24] (status=22) pt=49.75, eta=-2.53, phi=-2.17, mass=80.00
        W+ [24] (status=51) pt=48.38, eta=-2.54, phi=-2.13, mass=80.00
          s~ [-3] (status=23) pt=22.88, eta=-3.12, phi=-1.31, mass=0.00
            s~ [-3] (status=71) pt=10.25, eta=-3.17, phi=-1.33, mass=0.00
            D0 [421] (status=2) pt=16.19, eta=-1.05, phi=-2.59, mass=0.00
              mu+ [-13] (status=1) pt=0.47, eta=-1.39, phi=-2.76, mass=0.00
              nu(mu) [14] (status=1) pt=6.72, eta=-1.07, phi=-2.53, mass=0.00
          c [4] (status=23) pt=36.88, eta=-1.04, phi=-2.61, mass=0.00
            c [4] (status=71) pt=36.00, eta=-1.04, phi=-2.55, mass=0.00
        gamma [22] (status=1) pt=2.35, eta=-1.58, phi=3.09, mass=0.00
      b [5] (status=23) pt=21.69, eta=0.43, phi=1.69, mass=0.00
        b [5] (status=72) pt=21.38, eta=0.43, phi=1.69, mass=0.00
          B- [-521] (status=2) pt=20.88, eta=0.42, phi=1.70, mass=5.28
            D0 [421] (status=2) pt=5.39, eta=0.38, phi=1.61, mass=0.00
  t~ [-6] (status=22) pt=37.88, eta=-1.82, phi=0.52, mass=172.00
    t~ [-6] (status=62) pt=36.50, eta=-1.88, phi=0.68, mass=172.11
      W- [-24] (status=22) pt=69.50, eta=-1.26, phi=-0.23, mass=80.75
        e- [11] (status=1) pt=53.25, eta=-0.53, phi=0.45, mass=0.00
        nu(e)~ [-12] (status=1) pt=43.88, eta=-1.40, phi=-1.11, mass=0.00
      b~ [-5] (status=23) pt=55.50, eta=-0.06, phi=2.36, mass=0.00
        b~ [-5] (status=71) pt=55.50, eta=-0.06, phi=2.36, mass=0.00
